index,time,code,open,close,high,low,volumn,money,factor,high_limit,low_limit,avg,pre_close,paused,open_interest
,2005-01-04,688159.XSHG,,,,,,,,,,,,,
,2005-01-05,688159.XSHG,,,,,,,,,,,,,
,2005-01-06,688159.XSHG,,,,,,,,,,,,,
,2005-01-07,688159.XSHG,,,,,,,,,,,,,
,2005-01-10,688159.XSHG,,,,,,,,,,,,,
,2005-01-11,688159.XSHG,,,,,,,,,,,,,
,2005-01-12,688159.XSHG,,,,,,,,,,,,,
,2005-01-13,688159.XSHG,,,,,,,,,,,,,
,2005-01-14,688159.XSHG,,,,,,,,,,,,,
,2005-01-17,688159.XSHG,,,,,,,,,,,,,
,2005-01-18,688159.XSHG,,,,,,,,,,,,,
,2005-01-19,688159.XSHG,,,,,,,,,,,,,
,2005-01-20,688159.XSHG,,,,,,,,,,,,,
,2005-01-21,688159.XSHG,,,,,,,,,,,,,
,2005-01-24,688159.XSHG,,,,,,,,,,,,,
,2005-01-25,688159.XSHG,,,,,,,,,,,,,
,2005-01-26,688159.XSHG,,,,,,,,,,,,,
,2005-01-27,688159.XSHG,,,,,,,,,,,,,
,2005-01-28,688159.XSHG,,,,,,,,,,,,,
,2005-01-31,688159.XSHG,,,,,,,,,,,,,
,2005-02-01,688159.XSHG,,,,,,,,,,,,,
,2005-02-02,688159.XSHG,,,,,,,,,,,,,
,2005-02-03,688159.XSHG,,,,,,,,,,,,,
,2005-02-04,688159.XSHG,,,,,,,,,,,,,
,2005-02-16,688159.XSHG,,,,,,,,,,,,,
,2005-02-17,688159.XSHG,,,,,,,,,,,,,
,2005-02-18,688159.XSHG,,,,,,,,,,,,,
,2005-02-21,688159.XSHG,,,,,,,,,,,,,
,2005-02-22,688159.XSHG,,,,,,,,,,,,,
,2005-02-23,688159.XSHG,,,,,,,,,,,,,
,2005-02-24,688159.XSHG,,,,,,,,,,,,,
,2005-02-25,688159.XSHG,,,,,,,,,,,,,
,2005-02-28,688159.XSHG,,,,,,,,,,,,,
,2005-03-01,688159.XSHG,,,,,,,,,,,,,
,2005-03-02,688159.XSHG,,,,,,,,,,,,,
,2005-03-03,688159.XSHG,,,,,,,,,,,,,
,2005-03-04,688159.XSHG,,,,,,,,,,,,,
,2005-03-07,688159.XSHG,,,,,,,,,,,,,
,2005-03-08,688159.XSHG,,,,,,,,,,,,,
,2005-03-09,688159.XSHG,,,,,,,,,,,,,
,2005-03-10,688159.XSHG,,,,,,,,,,,,,
,2005-03-11,688159.XSHG,,,,,,,,,,,,,
,2005-03-14,688159.XSHG,,,,,,,,,,,,,
,2005-03-15,688159.XSHG,,,,,,,,,,,,,
,2005-03-16,688159.XSHG,,,,,,,,,,,,,
,2005-03-17,688159.XSHG,,,,,,,,,,,,,
,2005-03-18,688159.XSHG,,,,,,,,,,,,,
,2005-03-21,688159.XSHG,,,,,,,,,,,,,
,2005-03-22,688159.XSHG,,,,,,,,,,,,,
,2005-03-23,688159.XSHG,,,,,,,,,,,,,
,2005-03-24,688159.XSHG,,,,,,,,,,,,,
,2005-03-25,688159.XSHG,,,,,,,,,,,,,
,2005-03-28,688159.XSHG,,,,,,,,,,,,,
,2005-03-29,688159.XSHG,,,,,,,,,,,,,
,2005-03-30,688159.XSHG,,,,,,,,,,,,,
,2005-03-31,688159.XSHG,,,,,,,,,,,,,
,2005-04-01,688159.XSHG,,,,,,,,,,,,,
